#N,type,distance,time
720,FLOAT,0.0,56
719,FLOAT,0.0,40
724,FLOAT,0.0,44
716,FLOAT,0.0,44
725,FLOAT,0.0,44
727,FLOAT,0.0,63
723,FLOAT,0.0,44
722,FLOAT,0.0,43
721,FLOAT,0.0,40
728,FLOAT,0.0,50
729,FLOAT,0.0,44
726,FLOAT,0.0,43
731,FLOAT,0.0,56
735,FLOAT,0.0,48
730,FLOAT,0.0,50
732,FLOAT,0.0,44
733,FLOAT,0.0,49
738,FLOAT,0.0,46
734,FLOAT,0.0,48
736,FLOAT,0.0,51
737,FLOAT,0.0,64
739,FLOAT,0.0,51
740,FLOAT,0.0,81
741,FLOAT,0.0,75
744,FLOAT,0.0,79
742,FLOAT,0.0,59
746,FLOAT,0.0,43
747,FLOAT,0.0,51
743,FLOAT,0.0,59
745,FLOAT,0.0,61
750,FLOAT,0.0,43
749,FLOAT,0.0,62
748,FLOAT,0.0,49
751,FLOAT,0.0,44
752,FLOAT,0.0,59
753,FLOAT,0.0,45
754,FLOAT,0.0,74
755,FLOAT,0.0,45
757,FLOAT,0.0,50
756,FLOAT,0.0,49
758,FLOAT,0.0,66
761,FLOAT,0.0,49
760,FLOAT,0.0,86
759,FLOAT,0.0,48
762,FLOAT,0.0,87
763,FLOAT,0.0,85
766,FLOAT,0.0,66
765,FLOAT,0.0,149
767,FLOAT,0.0,122
764,FLOAT,0.0,53
770,FLOAT,0.0,60
768,FLOAT,0.0,63
771,FLOAT,0.0,53
769,FLOAT,0.0,68
772,FLOAT,0.0,52
773,FLOAT,0.0,47
776,FLOAT,0.0,64
775,FLOAT,0.0,47
778,FLOAT,0.0,53
774,FLOAT,0.0,74
777,FLOAT,0.0,63
779,FLOAT,0.0,66
780,FLOAT,0.0,82
783,FLOAT,0.0,63
782,FLOAT,0.0,43
785,FLOAT,0.0,70
784,FLOAT,0.0,66
781,FLOAT,0.0,140
786,FLOAT,0.0,46
789,FLOAT,0.0,128
790,FLOAT,0.0,90
791,FLOAT,0.0,94
788,FLOAT,0.0,51
787,FLOAT,0.0,53
792,FLOAT,0.0,75
796,FLOAT,0.0,49
794,FLOAT,0.0,57
795,FLOAT,0.0,79
793,FLOAT,0.0,80
797,FLOAT,0.0,80
799,FLOAT,0.0,53
801,FLOAT,0.0,57
798,FLOAT,0.0,97
802,FLOAT,0.0,66
800,FLOAT,0.0,67
803,FLOAT,0.0,83
805,FLOAT,0.0,61
807,FLOAT,0.0,53
804,FLOAT,0.0,74
810,FLOAT,0.0,54
808,FLOAT,0.0,73
811,FLOAT,0.0,75
806,FLOAT,0.0,56
812,FLOAT,0.0,52
814,FLOAT,0.0,51
816,FLOAT,0.0,84
817,FLOAT,0.0,56
809,FLOAT,0.0,54
813,FLOAT,0.0,54
815,FLOAT,0.0,58
821,FLOAT,0.0,65
818,FLOAT,0.0,66
819,FLOAT,0.0,45
825,FLOAT,0.0,58
823,FLOAT,0.0,51
827,FLOAT,0.0,79
826,FLOAT,0.0,68
824,FLOAT,0.0,119
820,FLOAT,0.0,107
822,FLOAT,0.0,96
830,FLOAT,0.0,59
829,FLOAT,0.0,125
831,FLOAT,0.0,74
828,FLOAT,0.0,157
832,FLOAT,0.0,64
836,FLOAT,0.0,73
833,FLOAT,0.0,65
838,FLOAT,0.0,77
837,FLOAT,0.0,82
834,FLOAT,0.0,90
835,FLOAT,0.0,91
840,FLOAT,0.0,60
839,FLOAT,0.0,95
843,FLOAT,0.0,141
841,FLOAT,0.0,60
842,FLOAT,0.0,81
845,FLOAT,0.0,112
847,FLOAT,0.0,72
846,FLOAT,0.0,93
848,FLOAT,0.0,59
844,FLOAT,0.0,129
849,FLOAT,0.0,78
850,FLOAT,0.0,77
853,FLOAT,0.0,69
852,FLOAT,0.0,70
851,FLOAT,0.0,97
856,FLOAT,0.0,83
855,FLOAT,0.0,102
859,FLOAT,0.0,67
857,FLOAT,0.0,73
854,FLOAT,0.0,99
858,FLOAT,0.0,72
861,FLOAT,0.0,74
860,FLOAT,0.0,97
865,FLOAT,0.0,72
862,FLOAT,0.0,127
863,FLOAT,0.0,53
867,FLOAT,0.0,72
866,FLOAT,0.0,91
870,FLOAT,0.0,78
864,FLOAT,0.0,57
868,FLOAT,0.0,96
871,FLOAT,0.0,61
874,FLOAT,0.0,74
869,FLOAT,0.0,68
873,FLOAT,0.0,55
875,FLOAT,0.0,84
872,FLOAT,0.0,67
877,FLOAT,0.0,107
876,FLOAT,0.0,92
880,FLOAT,0.0,68
878,FLOAT,0.0,80
879,FLOAT,0.0,120
882,FLOAT,0.0,59
883,FLOAT,0.0,48
884,FLOAT,0.0,60
881,FLOAT,0.0,61
887,FLOAT,0.0,72
885,FLOAT,0.0,103
886,FLOAT,0.0,171
888,FLOAT,0.0,141
890,FLOAT,0.0,145
891,FLOAT,0.0,84
889,FLOAT,0.0,106
892,FLOAT,0.0,97
895,FLOAT,0.0,108
894,FLOAT,0.0,97
897,FLOAT,0.0,78
893,FLOAT,0.0,63
898,FLOAT,0.0,98
896,FLOAT,0.0,159
900,FLOAT,0.0,97
902,FLOAT,0.0,84
901,FLOAT,0.0,122
899,FLOAT,0.0,61
904,FLOAT,0.0,78
905,FLOAT,0.0,59
909,FLOAT,0.0,101
903,FLOAT,0.0,104
907,FLOAT,0.0,59
910,FLOAT,0.0,79
912,FLOAT,0.0,66
906,FLOAT,0.0,89
908,FLOAT,0.0,88
913,FLOAT,0.0,79
914,FLOAT,0.0,81
918,FLOAT,0.0,76
917,FLOAT,0.0,93
911,FLOAT,0.0,83
919,FLOAT,0.0,87
920,FLOAT,0.0,84
915,FLOAT,0.0,105
916,FLOAT,0.0,104
922,FLOAT,0.0,120
923,FLOAT,0.0,108
925,FLOAT,0.0,101
926,FLOAT,0.0,133
927,FLOAT,0.0,98
929,FLOAT,0.0,115
921,FLOAT,0.0,77
930,FLOAT,0.0,106
933,FLOAT,0.0,71
932,FLOAT,0.0,68
924,FLOAT,0.0,78
931,FLOAT,0.0,82
928,FLOAT,0.0,140
934,FLOAT,0.0,65
937,FLOAT,0.0,77
935,FLOAT,0.0,117
938,FLOAT,0.0,48
940,FLOAT,0.0,57
939,FLOAT,0.0,132
936,FLOAT,0.0,83
941,FLOAT,0.0,143
945,FLOAT,0.0,116
946,FLOAT,0.0,73
947,FLOAT,0.0,106
942,FLOAT,0.0,120
948,FLOAT,0.0,99
949,FLOAT,0.0,58
944,FLOAT,0.0,75
943,FLOAT,0.0,52
952,FLOAT,0.0,51
951,FLOAT,0.0,85
954,FLOAT,0.0,66
950,FLOAT,0.0,61
953,FLOAT,0.0,62
955,FLOAT,0.0,101
958,FLOAT,0.0,81
956,FLOAT,0.0,99
959,FLOAT,0.0,79
961,FLOAT,0.0,78
957,FLOAT,0.0,78
960,FLOAT,0.0,96
962,FLOAT,0.0,65
966,FLOAT,0.0,78
963,FLOAT,0.0,84
965,FLOAT,0.0,61
964,FLOAT,0.0,61
969,FLOAT,0.0,121
968,FLOAT,0.0,99
967,FLOAT,0.0,117
971,FLOAT,0.0,72
970,FLOAT,0.0,136
972,FLOAT,0.0,68
973,FLOAT,0.0,74
976,FLOAT,0.0,109
974,FLOAT,0.0,94
977,FLOAT,0.0,80
980,FLOAT,0.0,82
975,FLOAT,0.0,74
